DateValorisation;AliasPortefeuille;CodeValeur;PlaceCotationValeur;QuantitStock;ValeurBoursi;Gestionnaire;LibellGroupePortefeuille;LibellLongPortefeuille;LibellSteGstion;LibellLongGstion
31/12/2019;PERPE;FR0013430741;186;500000;493350;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS2002018500;13;488000;515503.68;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;IT0005365165;186;1400000;1611120;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013404969;186;1000000;1154300;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE0000348574;186;1500000;1804050;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1539873437;186;800000;991312;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013384567;186;300000;321720;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1843449395;186;692000;822511.2;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1909057645;13;1000000;1120030;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013367612;186;700000;762930;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013062668;730;14500;1541930;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013357860;186;1000000;1255200;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU1681041627;730;3500;386694.35;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1789759195;186;1000000;1160600;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011847409;730;500;819525;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES0000012A89;186;1450000;1582240;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013235058;730;438.6945;474667.45;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013245180;730;938.6765;434823.12;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU0935230671;730;19;427204.74;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013257524;186;7000000;9005500;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES0224244089;186;1000000;1172600;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013186038;730;15;67907.55;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU1171478941;730;5000;664200;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE0000340498;186;500000;688050;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0013154028;25;2000000;2490400;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE6285457519;186;150000;182475;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES00000128C6;186;1850000;2529135;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE0000338476;186;1500000;1779450;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU1160355373;730;5684;873232.92;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU1270636993;730;2473.561;386642.32;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU1103303753;730;1136;231141.92;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU1103303167;730;445;103151;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;PTOTESOE0013;186;200000;214040;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU0823418115;730;650;429845;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1117298247;186;180000;188478;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1195201931;186;230000;234945;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;IE00BV8C9186;145;1300000;1659710;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1173792059;186;100000;107100;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU1100076550;730;4191.6;616332.86;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU0396331836;730;2500;452825;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1144088165;186;160000;182448;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;IE00BJ38CR43;145;800000;982760;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1120892507;186;100000;119420;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0012188456;25;200000;140400;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1112013666;186;200000;221340;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011531300;730;1500;1500;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011531284;730;1485;157603.05;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0012000859;730;300;298047;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011678044;730;721.5043;807868.36;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1030900242;186;300000;352680;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES00000124H4;186;750000;1386975;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1023703090;186;350000;444710;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;SK4120009762;186;400000;524800;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1004551294;186;200000;230160;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS1001749289;186;350000;439285;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011528900;730;723;1075650.48;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0993148856;186;200000;234260;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011585215;186;100000;110400;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0970852348;186;300000;358710;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES00000124C5;186;650000;918905;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011502814;25;100000;109310;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0935427970;186;150000;180585;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0924998809;186;100000;126570;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0916766057;186;1000000;1082500;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011461037;25;5080000;7976616;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011401751;186;200000;230660;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0875797515;186;350000;427227.5;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0875343757;186;200000;223040;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0874864860;186;400000;447840;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011317783;186;250000;305850;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0819130302;186;100000;108900;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011224963;186;100000;131260;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE0000326356;186;500000;726200;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011152990;730;611;947954.28;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010916924;25;200000;247360;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010780528;25;100000;125240;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010536359;25;250000;251325;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0000571218;186;850000;1282905;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0000475758;186;100000;119700;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;IT0004759673;41;620000;686991;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0611783928;186;200000;256020;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0606704558;186;100000;114730;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE0000321308;186;1070000;1160950;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0011001684;186;200000;227680;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;SK4120007543;186;1500000;1888800;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010371401;186;2180000;3524188;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0550466469;186;100000;104960;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES00000121S7;186;700000;1185940;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010915660;186;200000;210100;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010891317;186;100000;137450;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0486101024;186;200000;226660;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0480543239;186;50000;54495.5;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0479333311;186;1200000;1522800;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010807503;47;50000;62077.5;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;IT0004536949;41;500000;503670;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0454773713;186;100000;123920;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010804500;186;1300000;1506050;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0453133950;186;100000;141980;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0452187916;186;100000;113560;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010773192;186;3000000;5300400;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0427291751;186;400000;510000;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0409749206;186;500000;534400;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0350890470;186;100000;151210;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010557900;730;1.3;451729.9;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0007064357;730;830;356974.7;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010187898;730;855;160611.75;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU0179219752;730;2400;414912;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0306646042;186;200000;273320;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0304458051;186;650000;734305;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0289011198;186;100000;109840;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0282701514;186;200000;219300;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010347989;186;70000;76160;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE0000308172;186;70000;77259;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;AT0000A001X2;186;150000;160515;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;DE0002760980;186;167000;176969.9;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0229567440;186;500000;626700;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES0312342019;186;600000;722100;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;PTOTEYOE0007;186;93000;98282.4;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010171975;186;300000;571530;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES0414950628;186;100000;119990;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;ES0000012932;186;370000;564546;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0010033381;186;289000;483930.5;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0177618039;186;200000;314180;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;IT0003535157;41;636000;895736.04;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0000571150;186;59000;80629.4;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;XS0162990229;186;400000;615400;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;FR0000471930;186;250000;460350;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;BE0000291972;186;300000;437580;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPE;LU0001933489;186;260000;142428;0;PERP0GAIPARE0ZEN0EURO;PERP0GAIPARE0FONDS0EURO;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FRMULTIMMOB2;901;622;458364.24;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FRIMMORENTE1;901;3886;1178623.8;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FREPFONCIERE;901;384;287712;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1956132143;730;39.861;17801.13;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU0956005226;731;1454.437;174470.3;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1829218749;730;3701;58175.65;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;FR0013393329;730;6725;885615.25;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1812091947;730;22177;201227.44;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
31/12/2019;PERPUC;LU1670720033;730;7202;100326.02;0;PERP0GAIPARE0UNITES0DE0COMPTES;PERP0GAIPARE0ZEN0UC;AGEAS0FRANCE;GESTIONNAIRE0INDEFINI
